"","loadings_1","loadings_2","loadings_3","weighted_loading_1","weighted_loading_2","weighted_loading_3","wavenumber"
"V849",0.00365675517471815,-0.0111540956545338,0.0118061498885956,0.00261972011893233,-0.00625255482913612,0.00824910090182329,5861.41418
"V850",0.00370542074762869,-0.010803156981922,0.0118547103294855,0.0026900309846267,-0.00612204971345225,0.00787811987401589,5859.48544
"V851",0.00372407954156714,-0.0103288929125189,0.0115745929598865,0.00276779633363072,-0.00576568087688592,0.00767970682265967,5857.55671
"V852",0.00373518932867003,-0.0101169409674116,0.0111987096671706,0.00282202473269546,-0.0055057075192415,0.00776052497588481,5855.62798
"V853",0.00383362599650402,-0.0100553123734041,0.0110489232421197,0.00295233780872531,-0.00531351634027543,0.00798025668387046,5853.69925
"V854",0.00403370877137552,-0.0101841541960569,0.0111685309391916,0.00314776306696435,-0.00534159772281853,0.00814983255133456,5851.77052
"V855",0.00417726258909441,-0.0105718107713439,0.0112561774443916,0.00321233193593757,-0.00581781857953257,0.00800078234042862,5849.84179
"V856",0.00413791974385732,-0.0108631624060796,0.0110980044304928,0.00307848126504037,-0.00638763090981537,0.007532143914965,5847.91306
"V857",0.00406484381316008,-0.0108363867126675,0.0108844611673317,0.00295957540697046,-0.00666395149523258,0.00702204476939125,5845.98433
"V858",0.00407923808735276,-0.0108521611597221,0.0110673629157616,0.00297498385294199,-0.00665783678906326,0.00705888335546692,5844.0556
"V859",0.00412142044145169,-0.0110939955985504,0.011698323259289,0.00305224895862104,-0.00644631372956025,0.00782186623810569,5842.12686
"V860",0.00419255081335026,-0.0110408118747824,0.0121915628616482,0.00320637467286651,-0.00594591316384011,0.00857451463698098,5840.19813
"V861",0.00432190638665364,-0.0105758514011182,0.012140439299877,0.0034363933976784,-0.00533898876859517,0.00881343434718113,5838.2694
"V862",0.00440368369716451,-0.0103693355353756,0.011830205018424,0.00355387325138814,-0.00512372882376968,0.00882815028921199,5836.34067
"V863",0.00436935882034731,-0.0106721999461889,0.0116771791097674,0.00348385578906168,-0.00533892873108738,0.00897568620916115,5834.41194
"V864",0.00433342564134945,-0.0109984972222126,0.0117426949633188,0.00341704416831393,-0.00552510291006258,0.00921150788389647,5832.48321
"V865",0.00435719206645841,-0.0112100948025531,0.0118387586208554,0.00341390779530958,-0.005687306896632,0.00929463536430231,5830.55448
"V866",0.00436036981232938,-0.011585385134961,0.0117701705695812,0.00333283144879034,-0.0061952967946684,0.0090713072016915,5828.62575
"V867",0.00429429195007124,-0.01185439629607,0.0115881480677168,0.00317473676736405,-0.00675009019711095,0.0085903469019233,5826.69701
"V868",0.00424890335275979,-0.0116109803842227,0.0114977137300336,0.00315561430176163,-0.00659172483834727,0.00844721015796155,5824.76828
"V869",0.00428056793305398,-0.0111478108992828,0.0113776999141987,0.00327819113980779,-0.00604359112477278,0.00859020162126244,5822.83955
"V870",0.00430327515285521,-0.0109804269201793,0.0111554484527443,0.00330795167675484,-0.00600106483606591,0.0083800710269984,5820.91082
"V871",0.00427489385803765,-0.0111254394661431,0.0110421732119446,0.0032382131401339,-0.00625041843362732,0.00820446913088207,5818.98209
"V872",0.00420950684196254,-0.0110776101458513,0.0110514228473444,0.00319716872522837,-0.00610365054217815,0.00837097886437859,5817.05336
"V873",0.00418285138350966,-0.0106677420939672,0.0111488155326722,0.00323421140532849,-0.00571959785119679,0.00832753262482069,5815.12463
"V874",0.00428487656166129,-0.0102438837525484,0.0112026405294562,0.0033549422052673,-0.00560681677867186,0.00780400178609473,5813.1959
"V875",0.00438101525343148,-0.0100311961984898,0.0109170666071464,0.00340717092449097,-0.00587156145568272,0.00700050207280719,5811.26716
"V876",0.00431618098213187,-0.0101389753027382,0.0105786407539042,0.0032768587864079,-0.00626634459235144,0.00651748554657565,5809.33843
"V877",0.00414302150358947,-0.0104654524764831,0.0107034143446766,0.00309255939235139,-0.00633351004848071,0.00695389699347266,5807.4097
"V878",0.0040068104950739,-0.0107762906962198,0.0111674512214586,0.00300496722788998,-0.00604037435698999,0.00797036138972298,5805.48097
"V879",0.00401157801238217,-0.0110443385738923,0.0115008987941064,0.00301658640669386,-0.0059990639027937,0.00849099932487647,5803.55224
"V880",0.00402929645819655,-0.0112392152302576,0.0113877222171472,0.00297506649059169,-0.00635622743724217,0.00821787687623472,5801.62351
"V881",0.00391008101567054,-0.0113145424629605,0.0109692583064037,0.00282377809560975,-0.00654960363281455,0.00801920510326476,5799.69478
"V882",0.00378864069931947,-0.0112022560722909,0.010770239412764,0.00273986911199681,-0.00632331743887492,0.00821106229949379,5797.76605
"V883",0.00387267308063056,-0.0110251360495698,0.0110706692703971,0.00287495575469825,-0.00601549798106269,0.00843102432088336,5795.83731
"V884",0.00414658318988266,-0.0110515750400901,0.0115068935733708,0.00316300247828527,-0.00593026464614862,0.00861896446323124,5793.90858
"V885",0.00429595869830604,-0.0110628712514418,0.0116050935421185,0.00331100992786939,-0.00593851302970545,0.00862409383783135,5791.97985
"V886",0.0041060535149429,-0.0109231788731465,0.0114610958283633,0.00313693511434553,-0.00584306760109302,0.0085496279575023,5790.05112
"V887",0.00376273846406247,-0.0109544266975875,0.0112590705687852,0.00278522745426758,-0.0058936688308916,0.00851705693559805,5788.12239
"V888",0.00346162127844599,-0.0110999872154487,0.010754847430466,0.0024016930436929,-0.00639058377609168,0.00792574121944562,5786.19366
"V889",0.00331408289856204,-0.0111264315320965,0.0101738185960999,0.00217986319182655,-0.00683850643725496,0.00721640970193055,5784.26493
"V890",0.00340970473317869,-0.0111816009882281,0.0102230636497652,0.00227216521821943,-0.00685852242690308,0.00727557160680917,5782.3362
"V891",0.00365791311281328,-0.011370345887904,0.0109540717142518,0.00254039052431542,-0.00673783515648497,0.00779633380879866,5780.40746
"V892",0.00387805929855438,-0.0116399764282555,0.0117657267175681,0.00276937563934069,-0.00668454294647552,0.00833980012808737,5778.47873
"V893",0.00395450336366934,-0.0118639838919352,0.0121250756349795,0.00285328941102065,-0.00663950613735831,0.00879259108350686,5776.55
"V894",0.00395505699731868,-0.0118111488097753,0.0119488842833194,0.00286851951095057,-0.00655101789426055,0.00885259395454719,5774.62127
"V895",0.00406701946178525,-0.0114727879431934,0.0115849880021598,0.00298701885986072,-0.00651160531301053,0.00834947571928704,5772.69254
"V896",0.00420978366417824,-0.011055383930872,0.0112865472992609,0.00310862160992031,-0.00663919322842436,0.00743227568715172,5770.76381
"V897",0.00416077522980924,-0.0107906849794679,0.0111570959403811,0.00304603597646316,-0.00672105370290987,0.00684902977031091,5768.83508
"V898",0.00409467766131168,-0.0109527384909255,0.0114411396159721,0.00301715931820197,-0.00649663912719728,0.00749944039830824,5766.90635
"V899",0.0042340174608571,-0.0115283160986754,0.0120079418096805,0.00319885780853193,-0.00624124753253216,0.00889792896368161,5764.97762
"V900",0.00435611968979452,-0.0121016566549752,0.0122708702275639,0.00330490952958137,-0.0063380202308563,0.00969997397096531,5763.04888
"V901",0.00422460806799977,-0.0121637500824852,0.0118215606754054,0.00312552112652778,-0.0066266818322104,0.00931866862357379,5761.12015
"V902",0.00392623683894712,-0.0116009622229737,0.0109721977533233,0.00282103003257199,-0.00666358009388464,0.00830942040973631,5759.19142
"V903",0.00380033268523198,-0.0110283121457676,0.0105519623118477,0.0027350148289536,-0.00642307920997999,0.00775042634896949,5757.26269
"V904",0.00408085593579613,-0.0111556703814904,0.0109855579211534,0.00305693078048226,-0.00617351181988775,0.00838477738889556,5755.33396
"V905",0.00440940893811129,-0.0117310709545658,0.0116960235714062,0.0033961791715697,-0.00610902653142571,0.00946168018854627,5753.40523
"V906",0.0044226989384485,-0.011903832930636,0.0119112940564703,0.00338847831838466,-0.00623558586211175,0.00953943742801071,5751.4765
"V907",0.00431878151941867,-0.0116142441189125,0.0117830042088447,0.00326113249750359,-0.0063768418074307,0.008814342605695,5749.54777
"V908",0.00433600443178752,-0.0112785230686297,0.0118222115111953,0.00328044535117402,-0.00636424100622839,0.00827054390381008,5747.61903
"V909",0.00441153169019535,-0.0109118273568805,0.0119121133243435,0.00336165129319461,-0.00633000274162199,0.00771103106392241,5745.6903
"V910",0.00442585620931483,-0.0105274208998127,0.0117010078295125,0.00335535478082477,-0.00645433231881513,0.00685484827803863,5743.76157
"V911",0.0043850881434237,-0.0103825554774969,0.0112847567242492,0.00329534268422766,-0.00657035959913843,0.00641577609537564,5741.83284
"V912",0.00425963983874938,-0.0105821133662858,0.0108568200766928,0.0031695203536591,-0.0065726146988076,0.00674782894847574,5739.90411
"V913",0.00409428275533854,-0.0109944551741855,0.010617735938413,0.0029898965410921,-0.00665863252991528,0.00729701939840391,5737.97538
"V914",0.00405103481967801,-0.0113970951796576,0.0109461978607765,0.00295259482883508,-0.00662278119813113,0.00803498311521302,5736.04665
"V915",0.00408803466190433,-0.0115249390971474,0.0115181918462134,0.00303054162515637,-0.00637590133217437,0.00866562854082012,5734.11792
"V916",0.00411443966590473,-0.0114960882152133,0.0116465572938572,0.00304875323853894,-0.00642530142119614,0.00853393522680425,5732.18918
"V917",0.00410871941963502,-0.011513702228329,0.0114254874333536,0.00298028650480202,-0.00680361635957313,0.00792688972134948,5730.26045
"V918",0.00401767524083826,-0.0113602803594288,0.0111258804422435,0.00284656258530949,-0.00706094364788878,0.00723561500511003,5728.33172
"V919",0.00398678229019739,-0.0111671919969114,0.0108220312188907,0.00280268062421784,-0.0071392577796692,0.00677885525542718,5726.40299
"V920",0.00415437624962472,-0.0114298073184756,0.0107609586261222,0.00296777080015893,-0.00715435374334046,0.00719542062357287,5724.47426
"V921",0.00426824716909952,-0.0117373662945339,0.0108660226936812,0.00310284305596704,-0.00702652535688876,0.00792816047266561,5722.54553
"V922",0.00413946783081446,-0.0115358062582971,0.0108570655498338,0.00302035219493569,-0.00674744005464052,0.00805863245373229,5720.6168
"V923",0.00401633473396044,-0.0113724797314144,0.0110018589124748,0.00291884289718946,-0.00661706452993539,0.00800317720986896,5718.68807
"V924",0.0041479915104752,-0.0117023336628858,0.0114801610942277,0.00301938299334926,-0.00680467511159753,0.00824256718681463,5716.75933
"V925",0.00433542829261039,-0.0119490709428401,0.0117168320742765,0.00317516923647014,-0.00699550446635718,0.00833665803142261,5714.8306
"V926",0.0043049319322241,-0.0118794586541417,0.0114919767898319,0.0031443691065437,-0.00699733597214342,0.0082164209283346,5712.90187
"V927",0.00416293159391759,-0.01192148434766,0.0112789147206473,0.00299578441122967,-0.00703703477786311,0.00822033698920641,5710.97314
"V928",0.00402053613106152,-0.0118929789032142,0.0111018369578025,0.00282528204788572,-0.00720649861170077,0.00788716246099293,5709.04441
"V929",0.00387735144030943,-0.0113794966582053,0.0108815891819808,0.002684371080941,-0.00719278973783722,0.00704606348549115,5707.11568
"V930",0.00384856091570402,-0.0107222892897701,0.0109243355670792,0.00272724270694151,-0.00676071994102802,0.00666716578550426,5705.18695
"V931",0.0038260209837945,-0.0104354607773011,0.011058687392601,0.00277569740819678,-0.0063326747809723,0.00690482786289109,5703.25822
"V932",0.00370196533080485,-0.0105205005955194,0.0109266058535037,0.00264105867290286,-0.00639648294444718,0.00694055990482033,5701.32948
"V933",0.00373014075800434,-0.0106682898414804,0.0108062388601696,0.00263733353406419,-0.00658881977734519,0.0068655880637879,5699.40075
"V934",0.00388528303174064,-0.0107314223093105,0.0107796349330135,0.00280621260653268,-0.0065059970349792,0.00711122495613316,5697.47202
"V935",0.00387300225210443,-0.0107129033548427,0.010471727134994,0.00279524266087402,-0.00649809367503895,0.00709335932703613,5695.54329
"V936",0.00376734325821542,-0.0105778281109056,0.0102331539334423,0.00265904467226458,-0.00668222123933953,0.00655615352439246,5693.61456
"V937",0.00383860940428144,-0.0104558023280751,0.0106779741920297,0.00275329791539356,-0.00654362603568957,0.00658403920954615,5691.68583
"V938",0.00407087383661797,-0.0104875198175503,0.0114413679014038,0.00306490665630396,-0.00606523850484364,0.00744252594525834,5689.7571
"V939",0.00414261506112047,-0.0104844216091562,0.0117579933515836,0.00317602969674287,-0.00582779526506163,0.00783691943877839,5687.82837
"V940",0.00400989866575209,-0.010357111477723,0.0115442336787417,0.00301069261387622,-0.00602447389806352,0.00729165905962695,5685.89964
"V941",0.00405189186834632,-0.0104301924022821,0.0112499825296499,0.0029875640111698,-0.0064171102471849,0.00675385981754378,5683.9709
"V942",0.00423818712524476,-0.0108092015481371,0.011141628142475,0.00313259989407558,-0.00666587377418977,0.00697305808400481,5682.04217
"V943",0.00422089695459976,-0.0111764128926094,0.0111273310398485,0.00313191208408702,-0.0065657738115913,0.00775952467928745,5680.11344
"V944",0.00409612844679467,-0.0112764809936421,0.0110740087198322,0.00303332452837852,-0.00640792202292742,0.00819359373440379,5678.18471
"V945",0.00404364325217815,-0.0111109021854285,0.010927594195467,0.00296601270969031,-0.00649731560651172,0.00776448520260856,5676.25598
"V946",0.00396154618012988,-0.0109090207257891,0.0107243681729661,0.00285384506128239,-0.00667861895434309,0.00711960020552897,5674.32725
"V947",0.00385510241598021,-0.0108731751097299,0.0107357407631542,0.00274800389415672,-0.006674985739717,0.00706538799774022,5672.39852
"V948",0.00389225264250848,-0.0110110820311562,0.0111302807836861,0.00280509928639799,-0.00655473113356749,0.0074998637199268,5670.46979
"V949",0.00404099454386664,-0.0111293573009918,0.0115321045764264,0.00295718015563935,-0.00653459962533549,0.00773279689715544,5668.54105
"V950",0.00418755430885975,-0.0110659271689414,0.0116218684074375,0.00312215902604128,-0.00642354603478447,0.00781294530935067,5666.61232
"V951",0.00432852712700888,-0.0110143652153731,0.0115880784363216,0.0033021228745721,-0.00618845894303584,0.0081218109164728,5664.68359
"V952",0.00433062932789213,-0.0110693416539134,0.0115161596203123,0.00330882418661805,-0.00616072970230326,0.00826100132980987,5662.75486
"V953",0.00410860544061662,-0.0109265555918816,0.0112323428640145,0.00305566856886046,-0.00634843102510719,0.00770480402749154,5660.82613
"V954",0.00397020807433779,-0.0105767280804107,0.010985611753138,0.00290720115471426,-0.00640914597015312,0.00701387718041892,5658.8974
"V955",0.00408980558396586,-0.0104594288419908,0.0110480137027228,0.00303586612209945,-0.00635447590237584,0.0069084747434238,5656.96867
"V956",0.00418486553039988,-0.0106588043480739,0.0110952770662671,0.00311197461081023,-0.00646873918387773,0.00705171527809616,5655.03994
"V957",0.00417535093009578,-0.010974282388235,0.011221372372953,0.00309375633346708,-0.00652121592282516,0.00749433614943133,5653.1112
"V958",0.00427593559781528,-0.0113056380435287,0.0118539607496682,0.00325417637406126,-0.00616045285359865,0.0086591448081749,5651.18247
"V959",0.00436782867421728,-0.0113963184036572,0.0122610109017682,0.00338471131988893,-0.00592747094432153,0.00920385570900141,5649.25374
"V960",0.00426494298708937,-0.0112446993754834,0.0119209224597811,0.00321884487952671,-0.00630719833210917,0.00830962053781278,5647.32501
"V961",0.00415373993557647,-0.0111207044100922,0.0115428178442201,0.00302891147365407,-0.00678188417286755,0.00730206422973841,5645.39628
"V962",0.0041948601896226,-0.0110806094616125,0.0114833917048342,0.00305108293192863,-0.00689613140476855,0.0070423123956273,5643.46755
"V963",0.00433697986308375,-0.0112328986176132,0.0116019549940071,0.00321073883333305,-0.00679040091272806,0.00747654934012368,5641.53882
"V964",0.00453385945779756,-0.0116043135891592,0.0120365404337349,0.00344612014026571,-0.00655826404780641,0.00849230340111298,5639.61009
"V965",0.00467222544909232,-0.0118860928541674,0.0126237515141511,0.003627606344496,-0.00629828103747401,0.00940406805498045,5637.68135
"V966",0.00453192503414186,-0.0116755474054496,0.0126020084087013,0.00350447482439122,-0.00619476529248599,0.00922394126281236,5635.75262
"V967",0.00421567687063306,-0.0110677005992976,0.0119018551829123,0.00318478418941672,-0.00621552085081258,0.00816602814601454,5633.82389
"V968",0.00404810146849095,-0.0107373915575234,0.0113971030647251,0.00301357347202411,-0.00623743911461491,0.00757324341003461,5631.89516
"V969",0.00407700815534437,-0.0108615705249806,0.0113990861760925,0.00305069552965246,-0.00618790650149313,0.0078655931847394,5629.96643
"V970",0.00414681587132125,-0.0108219234514119,0.0114015897244178,0.00314994365707249,-0.00601040258230194,0.00809760084723899,5628.0377
"V971",0.00403230994701852,-0.0103748288041762,0.0110366954488182,0.00304655886666441,-0.00594335036545497,0.00745800434750025,5626.10897
"V972",0.00380211940006733,-0.0101203967103978,0.0107186154313224,0.00277921286298168,-0.00616737030491545,0.00665278834717251,5624.18024
"V973",0.00389992709211396,-0.0105035383915647,0.0110597032172339,0.00282277471191449,-0.0064944326413616,0.0067471676841175,5622.2515
"V974",0.00421305482081995,-0.0110991819642142,0.011655111536815,0.00308751212675836,-0.00678619046471965,0.00725859547750481,5620.32277
"V975",0.0041527845879748,-0.0111770251848453,0.0117369160792578,0.00300669694546853,-0.00691006131739276,0.00718113277862868,5618.39404
"V976",0.0038327996497406,-0.0108362528642695,0.0114193204503175,0.00269152653320209,-0.00688103328461627,0.00665647937325504,5616.46531
"V977",0.00373287542738074,-0.010612378348775,0.0111174608389513,0.00258144661817117,-0.00694226460452142,0.00617665743813526,5614.53658
"V978",0.00381173627377626,-0.0105029103303291,0.0108777747236104,0.00264863856120972,-0.00701261946632501,0.00587402258585617,5612.60785
"V979",0.00394813743886612,-0.0104923554620359,0.0108450292007133,0.00280654265033766,-0.00688297272894167,0.00607444952907789,5610.67912
"V980",0.00417408741310136,-0.0106980578784319,0.0110887979876325,0.00304123158613734,-0.00683028325038786,0.00650931295051667,5608.75039
"V981",0.00429947836687556,-0.0109546883637064,0.0112370994006657,0.00312855828896797,-0.00705978254718292,0.00655497367626109,5606.82166
"V982",0.00417957678921827,-0.010992638270546,0.0110176397150233,0.00298581421094046,-0.00719750593965897,0.00638705881445332,5604.89292
"V983",0.00404652391478149,-0.0107199070530473,0.0105949067400338,0.00287653578656056,-0.00705416357945242,0.00616930244408013,5602.96419
"V984",0.0041178296236906,-0.010540534264488,0.0104158063778134,0.00295827309055976,-0.00699126877190257,0.0059732745719447,5601.03546
"V985",0.00424162840148098,-0.0107894908700009,0.0106947907348787,0.00308697754247872,-0.0069616911830914,0.00644203669296629,5599.10673
"V986",0.00424010885996561,-0.0110874570296444,0.0111564805174811,0.00312463723271374,-0.00672546937620443,0.0073410540822772,5597.178
"V987",0.00423835584648812,-0.0114295251594935,0.0115567970423678,0.00316800966178167,-0.00645339631355332,0.00837462961400587,5595.24927
"V988",0.00432033354931051,-0.0115591795832321,0.0117151434898156,0.00326491305840719,-0.00636340541271899,0.00874428407768549,5593.32054
"V989",0.00436925873495867,-0.0112305397012549,0.0116678358544436,0.00332288444755574,-0.00630886349239894,0.0082829879621908,5591.39181
"V990",0.00425577375575954,-0.010763616467414,0.0115066717725607,0.0031999118791737,-0.00636606664212038,0.00740090382225865,5589.46307
"V991",0.00408152317762906,-0.0105627874208492,0.0112809142971217,0.00297693516801122,-0.00665984920684138,0.00656849188608364,5587.53434
"V992",0.00400203626095346,-0.0105644269977658,0.0111123784179535,0.00287951827578043,-0.00676795370593084,0.00638931559911727,5585.60561
"V993",0.00397069332344382,-0.0105428355386852,0.0111332558148925,0.00289770171293918,-0.00646934627566629,0.00685552261016011,5583.67688
"V994",0.00398506586534161,-0.0106002938885153,0.0113242866762164,0.00294327712937665,-0.00628121600678338,0.00726883862001681,5581.74815
"V995",0.00411084479049903,-0.0108731913911109,0.0115567133185138,0.00303698506991481,-0.00647458033775514,0.00740268982745096,5579.81942
"V996",0.00417738952129167,-0.0110684113284498,0.0116375672633745,0.00307837008052659,-0.006626274852843,0.00747594140542065,5577.89069
"V997",0.0040464559619891,-0.0108008125327583,0.0113719242071828,0.00296668307689442,-0.00651023234885069,0.0072208781126587,5575.96196
"V998",0.00399073593446144,-0.0103612958313993,0.0110256487469864,0.00295050277636445,-0.00627183702209408,0.00688239873000997,5574.03322
"V999",0.00419672293090885,-0.010281177740705,0.011032847210524,0.0031980686473426,-0.00602114714301353,0.00716946435764109,5572.10449
"V1000",0.00440955843356017,-0.0105797315567091,0.0113592041031435,0.0034220401418335,-0.00595400534374134,0.0077849157304293,5570.17576
"V1001",0.00441139175771904,-0.0110105249457456,0.0116585105537858,0.00338280066935103,-0.00620164394723228,0.00809315804859773,5568.24703
"V1002",0.00432530787959448,-0.011362834001481,0.0117516958631939,0.00324412886880363,-0.00651871024741634,0.0081524702234743,5566.3183
"V1003",0.00447806999078054,-0.011576803961444,0.011926324272903,0.00340131522441511,-0.00649203532385116,0.00855746612097773,5564.38957
"V1004",0.00487012291268686,-0.0116935945424331,0.0123387666669556,0.00385297914660323,-0.00613262505550767,0.00935889346711435,5562.46084
"V1005",0.00504206430241912,-0.0116903359534526,0.0125342675138518,0.00406610389928338,-0.00588431981891689,0.00977129736086882,5560.53211
"V1006",0.00482129908757408,-0.0116455889613238,0.0122933193298597,0.00381644724660119,-0.0060585138330551,0.00940282823726491,5558.60337
"V1007",0.00450570935544648,-0.0116493605152823,0.0119033262771276,0.00343242129140149,-0.00647113367138161,0.00871475261544946,5556.67464
"V1008",0.00431257628826255,-0.0115838816442719,0.0114858777436612,0.00318513328715668,-0.00679764791152458,0.00805504358885762,5554.74591
"V1009",0.00423286650383788,-0.0113429193671231,0.0110201443106642,0.0030700416501772,-0.007010974328815,0.00729049353970389,5552.81718
"V1010",0.00422405091675579,-0.0111351829228773,0.0107826847616636,0.00304421887098832,-0.00711351512581518,0.00676830911612121,5550.88845
"V1011",0.00429119840660599,-0.0112711961292111,0.0110759081641846,0.00312657484165746,-0.00702181922830641,0.00715153460393678,5548.95972
"V1012",0.00435369377786321,-0.011597778116669,0.0114737289047117,0.00321010233054612,-0.00689501110554363,0.00791457237110574,5547.03099
"V1013",0.00427525941210814,-0.0116349716355099,0.011423223702451,0.00312924602331566,-0.00690961362238559,0.00795259214113337,5545.10226
"V1014",0.00417552987764065,-0.0114081254734321,0.0111889097099105,0.0030285426487754,-0.00691548515817972,0.0075609373860738,5543.17352
"V1015",0.00426357634668792,-0.011458193671245,0.0112664172694998,0.00313532937215175,-0.00680249527702693,0.00783535773554351,5541.24479
"V1016",0.00449394173123566,-0.0120345926642802,0.0116446206650663,0.00336614348339651,-0.00679978978673442,0.00880996786036698,5539.31606
"V1017",0.00465670025126648,-0.0126000031787282,0.0119774249244953,0.00351017850901207,-0.00691267861799553,0.0095715440989101,5537.38733
"V1018",0.00464321498710036,-0.0125159558834902,0.0120333135320962,0.00350663325172467,-0.00685274772398724,0.00953095714182458,5535.4586
"V1019",0.00453920486591861,-0.0119885306490259,0.012059959400535,0.00344454845915537,-0.00659996898288648,0.00906873786898933,5533.52987
"V1020",0.00446563470723718,-0.0116442176391675,0.0121836841800339,0.00339770947712454,-0.00643879974687779,0.00876051408307316,5531.60114
"V1021",0.00439168997014291,-0.0115034815637354,0.0120242911288893,0.0033142068589537,-0.00649642670475952,0.00842667688059207,5529.67241
"V1022",0.00428222915060115,-0.0112737770631461,0.0115296535573852,0.00319042213455806,-0.00658278926306116,0.00789474842107089,5527.74368
"V1023",0.00426391241138968,-0.0110837345018946,0.0111941988214424,0.0031794659101531,-0.00653841079953522,0.00764960145959201,5525.81494
"V1024",0.00438261450264619,-0.0112365944719109,0.0112540995413039,0.00330355039931374,-0.00650595891874288,0.00796147403396765,5523.88621
"V1025",0.00445935042709077,-0.0116823981743947,0.0115315700272829,0.00336788883594275,-0.00658070660627567,0.00858594674909809,5521.95748
"V1026",0.00446008753942147,-0.0121547900664935,0.0118526520709449,0.00334392452265603,-0.00672963794390887,0.00913031817159471,5520.02875
"V1027",0.00452859610985846,-0.0124355211386907,0.0120036755494365,0.00337405544268366,-0.00696102680782354,0.00921335917223932,5518.10002
"V1028",0.00456121582729116,-0.0123783839724454,0.0118320127786487,0.00339013741008355,-0.00706073721612048,0.00894939085805095,5516.17129
"V1029",0.00439158173742447,-0.0120666834197767,0.0114949337523575,0.00324166628953476,-0.00693314015441154,0.0086395519058922,5514.24256
"V1030",0.00419840322906664,-0.0117746830741829,0.0113074485387518,0.00307268103241396,-0.00678727273265888,0.00839361592845469,5512.31383
"V1031",0.00422511426188936,-0.0117217388546214,0.0113704177981444,0.003116322780797,-0.00668519303270391,0.00847630901417269,5510.38509
"V1032",0.00445519339038025,-0.0119384231973967,0.0114484241912033,0.00334393183712809,-0.0067000857419955,0.00881591641622186,5508.45636
"V1033",0.00474905527768393,-0.0121222217980715,0.0114982893144999,0.00363042651597445,-0.00674450456328812,0.00905048711648821,5506.52763
"V1034",0.00493512500358352,-0.0120368218843433,0.0117155543662964,0.00383723912131707,-0.00661944033300188,0.00911724060506331,5504.5989
"V1035",0.00490828729672178,-0.0118039929556442,0.0119821748765087,0.0038366487065118,-0.00646118856341717,0.00899173017223818,5502.67017
"V1036",0.00472900384272104,-0.0117074245025712,0.0120862184787322,0.00363887936798974,-0.00657264478265474,0.00864163281039094,5500.74144
"V1037",0.00455928414443223,-0.0118256704670844,0.0121095574046054,0.00343537686003597,-0.00677633015330243,0.00849784164200094,5498.81271
"V1038",0.0044945387797089,-0.0119569652322638,0.0120492959719037,0.00337601662888634,-0.00674386177844483,0.00877344858159118,5496.88398
"V1039",0.0044875005730647,-0.0121084761509582,0.0118263336288754,0.00337022405867999,-0.00673635151147614,0.00904107499801629,5494.95524
"V1040",0.00458264151962872,-0.012521022661793,0.0116567862800769,0.00344779482154776,-0.00684228673160767,0.0095570897706656,5493.02651
"V1041",0.00480427261213487,-0.0130821485967649,0.0117799984148592,0.00366362409838129,-0.00687726739151803,0.0104425716257817,5491.09778
"V1042",0.00497868553835665,-0.0132964074546571,0.0119914293037677,0.00382125571396986,-0.00697844629019991,0.0106328807605474,5489.16905
"V1043",0.00501941733838582,-0.0129382293884607,0.0120327750376565,0.00385288536705349,-0.00703332550814183,0.00993772155725476,5487.24032
"V1044",0.00495663455483418,-0.012388503057588,0.0120935663392191,0.00381596369721606,-0.00687740210850508,0.00927496667447041,5485.31159
"V1045",0.00486951938295766,-0.0121088268861331,0.0123424641039927,0.00376715958809326,-0.00664641471893351,0.009193025364819,5483.38286
"V1046",0.00485112541744665,-0.0120406140338295,0.0126286624688607,0.00378793221220791,-0.00641026913471398,0.00947564956395163,5481.45413
"V1047",0.00494779434061513,-0.0121200142040738,0.0127979294806676,0.00389827514566954,-0.00632782496022339,0.00974802724633057,5479.52539
"V1048",0.00509268480826782,-0.0125100701262168,0.0126820594747668,0.00396703943545808,-0.00678680954167275,0.00963202301706869,5477.59666
"V1049",0.00511060652581387,-0.0128445679732366,0.0120323747781318,0.00387605143468247,-0.00744345463909034,0.00908986183379201,5475.66793
"V1050",0.00485889769258933,-0.0125348483476928,0.011203854683129,0.0036117216030987,-0.00751954992998645,0.00844055046650713,5473.7392
"V1051",0.00444922315263527,-0.0119003307372791,0.0108310199965939,0.00323820817809287,-0.00730152513648017,0.00773960939635404,5471.81047
"V1052",0.00427549134438228,-0.0116400315321255,0.0110042820212656,0.00308537547643118,-0.00717551897197008,0.0075135994778114,5469.88174
"V1053",0.00449785100737478,-0.0118899747040713,0.0115795054305169,0.00336050388172013,-0.00685736246160691,0.0084696889542834,5467.95301
"V1054",0.00478864124985277,-0.0124380290443393,0.0122851134379598,0.00371051164941429,-0.00650032455705959,0.00999292369186901,5466.02428
"V1055",0.00485787526414702,-0.0129780071907107,0.0125424267156301,0.00375491308930399,-0.00665004662493647,0.0106497093606468,5464.09554
"V1056",0.00482322727032005,-0.0132686380931992,0.012182868990883,0.00361025190857243,-0.00731334482224546,0.0100225249247131,5462.16681
"V1057",0.00492962400677477,-0.0132660596148639,0.0118472528243261,0.00364883906932629,-0.00772218644012965,0.00933012104445426,5460.23808
"V1058",0.00508547832955054,-0.0130789262505947,0.0119736536044788,0.00382281194165061,-0.0076129449792507,0.00919903202706368,5458.30935
"V1059",0.00506668094674401,-0.0128728391022141,0.0121654824215308,0.00382709707253691,-0.00747377448385279,0.0090864139255054,5456.38062
