"","loadings_1","loadings_2","loadings_3","weighted_loading_1","weighted_loading_2","weighted_loading_3","wavenumber"
"V1694",0.00344623037676147,-0.0112950013368976,-0.00903136572173123,0.00119230499245738,-0.0102590695256222,0.00226057007542478,4231.6363
"V1695",0.0034461123373502,-0.0114583523506129,-0.00908887318057189,0.00115816521169753,-0.0104139244344441,0.00227910994481639,4229.70756
"V1696",0.00344123383102211,-0.0115741951706566,-0.00910906620623524,0.00113633066210369,-0.010491102333923,0.00236348302945974,4227.77883
"V1697",0.00344008182254464,-0.0114963455933793,-0.00907189630453923,0.00115752385347299,-0.0103893949036823,0.00241554470754136,4225.8501
"V1698",0.00343885309911568,-0.0112797143579886,-0.00901754606984912,0.00120160279230227,-0.010183170482773,0.00239283536205999,4223.92137
"V1699",0.00344133815881156,-0.0111091253187349,-0.00898781915870567,0.00123893775129156,-0.0100245460924974,0.0023667265707782,4221.99264
"V1700",0.00349464632923989,-0.0111354430599371,-0.00900552266801491,0.00130271200307966,-0.00997690819947824,0.00252810967708906,4220.06391
"V1701",0.00359799149012731,-0.0113022650551918,-0.00907249075951871,0.00138472361066188,-0.0100740109732039,0.00268024824852317,4218.13518
"V1702",0.00363701384835825,-0.011454720512768,-0.00913032226431563,0.00137726061714929,-0.01028559581926,0.00255121839856483,4216.20645
"V1703",0.00356530123432768,-0.0114750440345897,-0.00911491943484322,0.0012867637426095,-0.0103710951156845,0.00240899436016174,4214.27771
"V1704",0.00347599302929157,-0.0114053460185202,-0.00903881110034386,0.0012261876569836,-0.0102403166912076,0.00254228164986332,4212.34898
"V1705",0.00344592975619268,-0.0113631979202389,-0.00900909618405919,0.00121511071260515,-0.0101538976519015,0.0026388879741429,4210.42025
"V1706",0.00346312829345901,-0.01133475911639,-0.00904123877117728,0.00121794798577668,-0.0102192650362214,0.00243418776168088,4208.49152
"V1707",0.00347969566909131,-0.0112225032867135,-0.00903884964799645,0.0012383317246017,-0.0102018943035425,0.00222713319636898,4206.56279
"V1708",0.0034903270582546,-0.0110629405038343,-0.0089672257981218,0.00129148097994231,-0.0100083680456496,0.00230124696953215,4204.63406
"V1709",0.00349879120193966,-0.0109799255279425,-0.00888237111669203,0.00133313461067835,-0.00985730126342736,0.0024497469724232,4202.70533
"V1710",0.00349841451959389,-0.0109973998885459,-0.00881824736847737,0.00133507769106854,-0.00984674252561071,0.00251091970862076,4200.7766
"V1711",0.00351444121230694,-0.0110916061412965,-0.00880782457026553,0.00134127130601741,-0.00989149921060837,0.0026188266305708,4198.84786
"V1712",0.00355087766603802,-0.011274727386457,-0.00886541983888479,0.00135523579476581,-0.00999378363082037,0.00279522560343939,4196.91913
"V1713",0.00356739559016309,-0.0114805688125713,-0.00897081555270752,0.00133788745677671,-0.0101479308532714,0.0029080306825018,4194.9904
"V1714",0.00355847863125776,-0.0116020648258511,-0.00909912611283967,0.00130762943190669,-0.0102450678219604,0.00296118604144381,4193.06167
"V1715",0.00354523533746712,-0.0116521528020937,-0.00918955979165626,0.00128131954431904,-0.0103045423259348,0.00294070312599362,4191.13294
"V1716",0.00353606442036858,-0.0116710443701581,-0.00917502448804285,0.00125397697172693,-0.0103872532614442,0.00280143898649288,4189.20421
"V1717",0.00352871827584081,-0.011577834079073,-0.00908109480746854,0.00124921950511401,-0.0103754705170406,0.00262375096365201,4187.27548
"V1718",0.00353392381524308,-0.0114250792917443,-0.00904908521626503,0.00127342530278072,-0.010288988075387,0.00247913403053863,4185.34675
"V1719",0.00354700638980622,-0.0114137971452965,-0.00909380370676025,0.00128856675980162,-0.010279616772137,0.0024749642628909,4183.41802
"V1720",0.00352571761263611,-0.0115017279909555,-0.00906469711829557,0.00126901015468993,-0.0102717325388339,0.0026840481986469,4181.48928
"V1721",0.00347995778935414,-0.0115583102597555,-0.00899982677208634,0.00123403763399242,-0.0102226325606453,0.0029146638843953,4179.56055
"V1722",0.00347969410766932,-0.0116156852355999,-0.00905125675397115,0.00122107250093677,-0.0102804450657074,0.00291370912516711,4177.63182
"V1723",0.00350481287437542,-0.011664017816266,-0.00913207893746025,0.00122147852095299,-0.0103929287300852,0.00277372112734117,4175.70309
"V1724",0.00350569816691591,-0.0116137281053284,-0.00912008446874101,0.00121899933765996,-0.0104082426316605,0.00263056347770404,4173.77436
"V1725",0.00350800748031036,-0.0115103257148192,-0.00908192840706832,0.00122609925113833,-0.0103864375179364,0.00245250507643787,4171.84563
"V1726",0.00353277481739366,-0.0114627517305518,-0.00909525301165606,0.0012534804820356,-0.010374539999697,0.0023746532809606,4169.9169
"V1727",0.00355311691906227,-0.0114824310566139,-0.00909967064884807,0.00129511769454323,-0.0102776122024528,0.0026291088065644,4167.98817
"V1728",0.00355138797570977,-0.0115417158413918,-0.00907857398027207,0.00130863260722482,-0.0102082275724285,0.00290988619515129,4166.05943
"V1729",0.003548436556383,-0.0116581597386687,-0.0091040582385075,0.00128046555001438,-0.0103230002192884,0.00291353313275866,4164.1307
"V1730",0.00354697409418855,-0.0117972077276254,-0.00914869140690818,0.00124682940534172,-0.0104694434191112,0.00289739559146176,4162.20197
"V1731",0.00352329284690801,-0.0118334662891221,-0.00912188309912372,0.00122279564483384,-0.0104710479343863,0.00297301630223467,4160.27324
"V1732",0.00349674154465519,-0.0117580810316755,-0.00906478411720548,0.00121407078879455,-0.0103899082691725,0.00298557334687683,4158.34451
"V1733",0.0035073613211675,-0.0116999355455112,-0.00902256319940443,0.00123593626503253,-0.0103387218296598,0.00297038758615109,4156.41578
"V1734",0.0035417394205342,-0.0116528378239773,-0.00897793149079644,0.00127974853856476,-0.0102957808124659,0.00296131698773803,4154.48705
"V1735",0.00356222432018942,-0.0115927428039691,-0.00890993459035089,0.00131499206784301,-0.0102286047610935,0.00297676893875538,4152.55832
"V1736",0.0035690113555324,-0.0116192887657848,-0.00884603590757789,0.00132403364475377,-0.0102183428869191,0.00305708956572578,4150.62958
"V1737",0.00357196401661979,-0.0116795402578293,-0.0088540311974749,0.00131074449041365,-0.010292269874411,0.00302724743187248,4148.70085
"V1738",0.0035645578241467,-0.011632467988183,-0.00893994612635793,0.00129968701380322,-0.0103088892257363,0.00288826205575351,4146.77212
"V1739",0.00356511368648388,-0.0115895793292532,-0.00900840315927997,0.00131136795184512,-0.010258251824016,0.00290517106065488,4144.84339
"V1740",0.00359579056714454,-0.0116423168981333,-0.00903740148594406,0.00134362031401353,-0.0102510807905662,0.00303590128074629,4142.91466
"V1741",0.0036342070003163,-0.0116695616875728,-0.00904214714598735,0.00138254861124415,-0.0102487509667823,0.00310043785054499,4140.98593
"V1742",0.0036610394048939,-0.0116133236285384,-0.0090557936457896,0.00141435798927984,-0.0102260975475123,0.00302715075691674,4139.0572
"V1743",0.00369946001209924,-0.01161442338374,-0.00909643192960357,0.00143926456498836,-0.0102876086293178,0.00289532351148305,4137.12847
"V1744",0.00373855350034407,-0.0117574172578158,-0.00906782915097295,0.00145345715313894,-0.010400948701308,0.00296003288413446,4135.19973
"V1745",0.00373162929930329,-0.0118675927215291,-0.00896515490829492,0.0014435823126322,-0.0104143789664078,0.00317114649078925,4133.271
"V1746",0.00367510723292977,-0.0118178461083722,-0.00889219985133519,0.00140741277062899,-0.0103217414887028,0.00326474126590013,4131.34227
"V1747",0.00362164617697732,-0.0117107788018965,-0.00888469509910575,0.00136800381667027,-0.0102577813006954,0.00317067458990209,4129.41354
"V1748",0.00359316739516466,-0.0116429794764365,-0.00891641050055591,0.0013378018540436,-0.0102656246090406,0.00300561017876503,4127.48481
"V1749",0.00356590547588525,-0.0116306178839891,-0.00895855659940309,0.00130487107712387,-0.0102914272398943,0.00292232969620123,4125.55608
"V1750",0.00352509321075859,-0.0116375550682926,-0.00899949680294307,0.00126087743299339,-0.010305907749593,0.0029058689451442,4123.62735
"V1751",0.00349166507296447,-0.0116329969818162,-0.00903627183058236,0.00122083435961628,-0.010336016591938,0.00283022012246332,4121.69862
"V1752",0.00350324886458304,-0.0116441106464951,-0.00902896526582842,0.00122136122148999,-0.0103863438174009,0.00274464981648919,4119.76988
"V1753",0.00354819815913733,-0.0116196015723549,-0.00897282961081194,0.00127221044628883,-0.0103594894259482,0.00274976767663806,4117.84115
"V1754",0.00358042200389939,-0.011539803885679,-0.00891649074468374,0.00132508952474132,-0.0102654741227027,0.0027807928061025,4115.91242
"V1755",0.00359831807817835,-0.0114764494360609,-0.00886588083553114,0.00136294071842083,-0.0101746454915741,0.00284074589557567,4113.98369
"V1756",0.00362636140721556,-0.0114837496149852,-0.00883106605984216,0.00140490383122219,-0.0101112875692523,0.00299493325378285,4112.05496
"V1757",0.00365234367074405,-0.0115481928868035,-0.00884094762638141,0.00143578932196964,-0.0100889698167262,0.00318425978397662,4110.12623
"V1758",0.0036571669616282,-0.0116743411385888,-0.00888089207573364,0.00143345075633643,-0.0101215680493278,0.0033884009944505,4108.1975
"V1759",0.00364089712039835,-0.0118025051621125,-0.00888403230157819,0.00141077853825604,-0.0101507093996565,0.00360448441748728,4106.26877
"V1760",0.00360283167747545,-0.0118049974985956,-0.00883626347876027,0.00138242662965973,-0.0101064968340188,0.00370640203692964,4104.34004
"V1761",0.00356954415408666,-0.0116790784779438,-0.00878319140952694,0.00137008819239575,-0.0100111440186376,0.00363970165356307,4102.4113
"V1762",0.00357781450990803,-0.0115504852044065,-0.00875548755389331,0.00139390774584857,-0.00994036958187955,0.00351353163851326,4100.48257
"V1763",0.00362491353214962,-0.0115236174807071,-0.00875716785664541,0.00143569740453329,-0.00996453592307523,0.00340216708857536,4098.55384
"V1764",0.00366876835493239,-0.0115559414188277,-0.00877412235348464,0.00146958453555693,-0.0100099053232688,0.00337369978902796,4096.62511
"V1765",0.00367322351312859,-0.0115503096130355,-0.00877575017491027,0.00147289790654885,-0.0100151023339568,0.00335006956721126,4094.69638
"V1766",0.00367196647909445,-0.0114966348040802,-0.00877588625687848,0.00147486658458971,-0.0100004200358304,0.00326498162784485,4092.76765
"V1767",0.00370804287854687,-0.0115386419211463,-0.00877766634883027,0.00150535403340941,-0.0100258589583056,0.00330113609717216,4090.83892
"V1768",0.00375916064278716,-0.0116567489262496,-0.00873342280457691,0.00155267189133932,-0.0100431547850888,0.0035211223264765,4088.91019
"V1769",0.00375812823674744,-0.0116983800481069,-0.0086223178942565,0.00156431537240985,-0.0099854586394805,0.00373787042327444,4086.98145
"V1770",0.00372515575253613,-0.0116340447577738,-0.00852977491987101,0.00156577788848223,-0.00982872272245091,0.00393950347420221,4085.05272
"V1771",0.00374190041323285,-0.0116102075360983,-0.0085188982056228,0.0016093007945892,-0.0097068376399406,0.00415345969965067,4083.12399
"V1772",0.00380536178151444,-0.0116625487188933,-0.0085782210763546,0.00166654838473884,-0.0097351205557445,0.00420595871342251,4081.19526
"V1773",0.00383908075291343,-0.0116879297795232,-0.0086566051842071,0.00167634698675532,-0.00984399759944906,0.0040237570291973,4079.26653
"V1774",0.00381594786248759,-0.0116409112771129,-0.00871459515809523,0.00162930780746032,-0.00995281055364721,0.00368370769024965,4077.3378
"V1775",0.00377163809798953,-0.0116223385984427,-0.00869795054113103,0.0015700689295519,-0.0100207625867976,0.003494896832047,4075.40907
"V1776",0.00374200717704405,-0.0116259704525998,-0.00861293544518446,0.0015521394540447,-0.00996750175432392,0.00361904583829265,4073.48034
"V1777",0.00373237679948738,-0.0115549853446111,-0.00851737536005328,0.00158064276150148,-0.0097939307352718,0.00384290482030879,4071.5516
"V1778",0.00372394794216993,-0.0114889554568595,-0.00845143135549149,0.00159983314462903,-0.00966821774142413,0.00397314297129581,4069.62287
"V1779",0.00371423657960037,-0.0114989003950136,-0.00842360834384422,0.00159199850772856,-0.00965967555131715,0.00401348486298456,4067.69414
"V1780",0.00370256379647982,-0.0114960407196975,-0.00843605493518157,0.00157604941556577,-0.00967913979449163,0.00396477047700222,4065.76541
"V1781",0.00370155106088285,-0.0115139518804611,-0.00848087186591009,0.00156666314826875,-0.00971725314308965,0.00392068604907024,4063.83668
"V1782",0.00373130858101675,-0.0116403977191027,-0.00850809750961308,0.00157437457144759,-0.00981759916297373,0.00397764005764018,4061.90795
"V1783",0.00378219627197152,-0.0117729401184987,-0.00847718993728687,0.00161189087023169,-0.00987846100111996,0.00413405858826844,4059.97922
"V1784",0.00382759520765879,-0.0117747587033718,-0.00843292361396128,0.00167242497078194,-0.00980957109478483,0.00428835590548969,4058.05049
"V1785",0.00383554163996305,-0.0116985656094299,-0.00841141586949148,0.00170896119682074,-0.0096794404863413,0.0044060562501437,4056.12175
"V1786",0.00382411044765665,-0.0116466024732335,-0.00842037671718744,0.00170383778545456,-0.00965072970307018,0.00435531587067655,4054.19302
"V1787",0.00383505190659655,-0.0116142126057268,-0.00844783690885966,0.00169621988149044,-0.00973520534530283,0.00410029650425625,4052.26429
"V1788",0.00384215786196497,-0.0115907435764712,-0.00845925584974012,0.00168232226698945,-0.00983080615137963,0.00384046694432916,4050.33556
"V1789",0.00383763125322742,-0.0117084114048278,-0.00845695319301379,0.00166195744147071,-0.00990289610087471,0.00393992521748412,4048.40683
"V1790",0.00388933115907941,-0.0120470293565985,-0.00849606096892955,0.00169088478895049,-0.0100065487156612,0.00445265742993976,4046.4781
"V1791",0.00395604968343,-0.0122535123120122,-0.00852157391891618,0.00174660970392816,-0.0100565877292327,0.00479404331032379,4044.54937
"V1792",0.00393588847219763,-0.012074025115757,-0.0084946114836918,0.0017420706952437,-0.009985480999969,0.00455753967391173,4042.62064
"V1793",0.00387150314789812,-0.011831319188177,-0.00845436844040546,0.00169924443951885,-0.0098873517606626,0.00424205005233816,4040.6919
"V1794",0.00385176614045387,-0.0117972114126955,-0.00844488087261006,0.00168124094336838,-0.00987946143163477,0.00418483936118823,4038.76317
"V1795",0.00388477498121227,-0.0118597293515348,-0.00844635964611815,0.00170636924216898,-0.00991533086564867,0.00424299069113836,4036.83444
"V1796",0.00393789897776876,-0.0118932956829621,-0.00842351583322502,0.00176201927400733,-0.00990383324830907,0.00434132748604512,4034.90571
"V1797",0.00396425584612154,-0.0119338775692569,-0.00840878229074898,0.00179169221852016,-0.00988873964489386,0.00446282037254907,4032.97698
"V1798",0.00395562861914482,-0.0120267534098243,-0.00841943062358194,0.00177684970879138,-0.0099170294091952,0.00460375759419535,4031.04825
"V1799",0.00396117429289892,-0.012096652964777,-0.00844451917271703,0.00178230370257271,-0.00991744670393853,0.00475537907786107,4029.11952
"V1800",0.00398066079282166,-0.012128163026356,-0.00848002256525138,0.00180592583684004,-0.00989862276213052,0.00486521598082571,4027.19079
"V1801",0.00395414345330371,-0.0121454522547963,-0.00846795340545474,0.00177114562195857,-0.00993623244230286,0.00482087348201975,4025.26206
"V1802",0.00388710053344775,-0.0120771999010911,-0.0084036944109017,0.00169650502884573,-0.00997081435824293,0.00459647254157369,4023.33332
"V1803",0.00386532282353756,-0.0120590469159828,-0.00839122413705639,0.00167698344723443,-0.00996054526183093,0.00457926862653714,4021.40459
"V1804",0.00388938484701195,-0.0121120310049247,-0.00840122859110143,0.0017170908073708,-0.00988751257604472,0.00485425752720739,4019.47586
"V1805",0.00387699506590834,-0.0120368518893303,-0.00839061946213356,0.00172486528517169,-0.00979573201601626,0.0048904845530482,4017.54713
"V1806",0.00383676275026982,-0.0119221978712091,-0.00840611980786547,0.0016846717062336,-0.00979555570028475,0.00464067576688218,4015.6184
"V1807",0.00381499750196091,-0.0119452409001794,-0.00844069910151389,0.00164801704100488,-0.00986332704907917,0.00454307136838999,4013.68967
"V1808",0.00380499427050437,-0.0121327917406495,-0.00848927504333013,0.00161391850603836,-0.00997300033093283,0.00471301274545676,4011.76094
"V1809",0.00381085625630036,-0.0123951410933256,-0.00855243469854002,0.00158232755512769,-0.0101434728249595,0.00491350285013967,4009.83221
"V1810",0.00383163839671793,-0.0124705310748787,-0.00855047943045729,0.00157981359476173,-0.0102495084192513,0.00484662918688685,4007.90347
"V1811",0.00382460284685286,-0.012294796322927,-0.0084812563367319,0.00157537038474584,-0.0102377090070206,0.00448889586965077,4005.97474
"V1812",0.00381462389756553,-0.0121284428892761,-0.00843414101537527,0.00156381672647839,-0.0102448765241984,0.00411024520497053,4004.04601
"V1813",0.00385453351635451,-0.0120875553626564,-0.00842852585454002,0.00159345310731932,-0.010291636662354,0.00391898388254073,4002.11728
"V1814",0.00389583321380667,-0.0121111887931579,-0.00843589476720013,0.00163604793687151,-0.0102857416800482,0.00398341963558983,4000.18855
"V1815",0.00393270468676779,-0.0122535868497229,-0.00842258944049365,0.00169376293827417,-0.01019086932583,0.00450118189036585,3998.25982
"V1816",0.0039454732878751,-0.0122043469140336,-0.00840215434768201,0.00173783978247018,-0.010048365299384,0.00470469915895578,3996.33109
"V1817",0.003987873793475,-0.0121493445391748,-0.00841526956605824,0.00179187426679388,-0.00999541155148354,0.0047002287249491,3994.40236
"V1818",0.00402736794861414,-0.0121867057156366,-0.0084671524431617,0.0018179246970872,-0.0100566026223313,0.00464822805698711,3992.47362
"V1819",0.00402380948786542,-0.0122444748200542,-0.00849506087461373,0.00179652487630671,-0.0101378101699601,0.00459708159854166,3990.54489
"V1820",0.003985566794847,-0.0122446246104849,-0.00846183651791559,0.00176617339382883,-0.0101018921763386,0.00467578731297951,3988.61616
"V1821",0.00394259072636383,-0.0121651282035292,-0.00842761033988811,0.00175451685210382,-0.00995933679062837,0.0048133921618776,3986.68743
"V1822",0.00392315101420187,-0.012084776785197,-0.00844995989861772,0.00176046819807252,-0.00984376569297556,0.00489024717518222,3984.7587
"V1823",0.00392033950345398,-0.0120708214356997,-0.0084963613922525,0.00176567028139997,-0.00980729065287818,0.00493938876744169,3982.82997
"V1824",0.00392559018622764,-0.0120804089702952,-0.00850682490199794,0.00177344808597134,-0.0097957880901035,0.00498541075700117,3980.90124
"V1825",0.00395099864965648,-0.012035382694953,-0.00847983195083002,0.00179762329583166,-0.00980140142326451,0.00487490697444759,3978.97251
"V1826",0.00397433907215972,-0.0119372531118354,-0.00846732084455455,0.00181668984916897,-0.00982085456098681,0.0046183225378807,3977.04377
"V1827",0.00397628795273775,-0.0118743019067965,-0.0084790859305621,0.00182740004790497,-0.00978097614586952,0.00456797399381089,3975.11504
"V1828",0.00397018064956352,-0.0118743420508784,-0.00848602945355058,0.00184356159132728,-0.00967961624856311,0.00478924521718137,3973.18631
"V1829",0.0039700139865795,-0.0118749684447015,-0.00848157086720882,0.00185678088348723,-0.00961868812492373,0.00492356708920835,3971.25758
"V1830",0.00398387435387869,-0.011855497895678,-0.00847842566844956,0.00187003470629267,-0.00962144890049116,0.00487505475802955,3969.32885
"V1831",0.00401711921480709,-0.0118542984189479,-0.00846512144121749,0.00190693712351216,-0.0096048010005449,0.00490876570584945,3967.40012
"V1832",0.00405705411930786,-0.0118948479566297,-0.00844012240959596,0.00196099193809992,-0.0095405321741291,0.0051374962599797,3965.47139
"V1833",0.00406281592265299,-0.0119587596967287,-0.00842897238147523,0.00197259543631778,-0.00951394284944953,0.00533498416082969,3963.54266
"V1834",0.00404680636803382,-0.0119389913105013,-0.00845084917809484,0.00196197958848912,-0.00948939260774676,0.00534541893971651,3961.61392
"V1835",0.00405451203946309,-0.0117773831678914,-0.00849138894962323,0.00198962058471503,-0.0093986540746397,0.00519077003642447,3959.68519
"V1836",0.00407998227430706,-0.0115933516214779,-0.0085216443870184,0.00203311619898266,-0.00931660893595814,0.00496821926724304,3957.75646
"V1837",0.00408848645205801,-0.0115248980000886,-0.00853371992571115,0.00204312608172831,-0.00930975550046589,0.00483379773933562,3955.82773
"V1838",0.0040773088396547,-0.0115553044770839,-0.0085382578555204,0.00202951700295997,-0.00932082267361268,0.00487599921542093,3953.899
"V1839",0.00408349553860672,-0.0116807043470998,-0.00855701671540268,0.00202350417334417,-0.00937635060396421,0.00502847104242524,3951.97027
"V1840",0.00413237017049473,-0.0119634028126099,-0.00859353773488205,0.00203367762230529,-0.00955250467238885,0.00526096807855654,3950.04154
"V1841",0.00419784348446306,-0.0122263043524189,-0.00861610368843705,0.00207375439463528,-0.00966810072902519,0.00558241237014176,3948.11281
"V1842",0.00421311335106461,-0.0121400965646548,-0.00862448242981101,0.00211385861282175,-0.00955506356226373,0.00564095839666939,3946.18408
"V1843",0.00415678704650157,-0.0118435097846843,-0.00864696424700739,0.00207670283738715,-0.00946780610798367,0.00518416809018963,3944.25534
"V1844",0.0041106532008114,-0.0117087253418814,-0.00863554267241274,0.00203153139329156,-0.00946342559701416,0.00489960570605221,3942.32661
"V1845",0.00409888029572492,-0.0117200099540296,-0.00859804068764443,0.00204193214076567,-0.00936249898922125,0.00514446866244073,3940.39788
"V1846",0.00407181172831309,-0.0117466437557605,-0.00859592141557839,0.00203489549753337,-0.00927132076995948,0.00540155346887533,3938.46915
"V1847",0.00406348101026779,-0.0117949733577941,-0.00865490845582814,0.00202096461532754,-0.00929681073243909,0.00545139324128826,3936.54042
"V1848",0.0040727359162566,-0.011892997990924,-0.00878213135394234,0.00199660849692043,-0.00944979620325653,0.00533145984061043,3934.61169
"V1849",0.00407029937809441,-0.0119755307632687,-0.00886584401047458,0.00197088880305941,-0.00955577287611076,0.00528030147346079,3932.68296
"V1850",0.00406456716859821,-0.0119069837046755,-0.0088375343453025,0.00199976030391986,-0.00939826905062232,0.00547441946758083,3930.75423
"V1851",0.00406618787883778,-0.0116958397336401,-0.00881716596706928,0.00206367708318046,-0.00911471942306578,0.00563242027288636,3928.82549
"V1852",0.00406015550582826,-0.0115194587792704,-0.00885355589467865,0.0020827239223223,-0.00900056773778799,0.00549662598411798,3926.89676
"V1853",0.00407582495360305,-0.0115364634444601,-0.00883966188089846,0.00208774297166626,-0.00904904457679005,0.00542794863146364,3924.96803
"V1854",0.00415706325696061,-0.0117023743851507,-0.00881141283971069,0.00215764990921787,-0.00910062093793885,0.00567744510052219,3923.0393
"V1855",0.00422889808433286,-0.0118351866938305,-0.00891757063266968,0.00220865117974921,-0.00919544790496505,0.00576033523451763,3921.11057
"V1856",0.00422504129759836,-0.0119568803107282,-0.00908519685412661,0.00217256339005031,-0.00934215200732576,0.00570575832666123,3919.18184
"V1857",0.00417032032680594,-0.0120582692080986,-0.00915080856782124,0.00209987986208507,-0.00942391120138659,0.00574859350114672,3917.25311
"V1858",0.00412055165412172,-0.0119471614358827,-0.00911276740061633,0.00206550736140849,-0.00935383328303367,0.00565905975111398,3915.32438
"V1859",0.00409403524843506,-0.01171402444479,-0.00909405301774984,0.0020578027765912,-0.00926820854161748,0.00533716426171235,3913.39564
"V1860",0.00409317491415589,-0.0115870658274213,-0.00911292965566439,0.00206142815552974,-0.00924779116485207,0.00510467411353371,3911.46691
"V1861",0.00413963503184624,-0.0115208034899321,-0.00915343000352321,0.00212093157329851,-0.00918842268562916,0.00508963060436502,3909.53818
"V1862",0.00419179029940752,-0.0114176283450548,-0.0092760409864822,0.00217585513703409,-0.00917582238256789,0.00489198171013562,3907.60945
"V1863",0.0042153108600776,-0.0115066739802217,-0.00947035557791028,0.00215766638905314,-0.0093656683731656,0.0046720190981192,3905.68072
"V1864",0.00425593383188805,-0.01197996373061,-0.00959336411047354,0.00214466478473589,-0.00960974843837415,0.00517219155124314,3903.75199
"V1865",0.0042764694547251,-0.0124344957411118,-0.00957494193193436,0.00214316302509317,-0.00971005479305525,0.00594516898931424,3901.82326
"V1866",0.00422042790009439,-0.0125313558712525,-0.00947041482375807,0.00209237719375411,-0.00968613260333592,0.00620873546631996,3899.89453
"V1867",0.00421106839511993,-0.0124417253547736,-0.00936497119062344,0.0021363587937433,-0.00944334279839989,0.00654295370394053,3897.96579
"V1868",0.00425545889749823,-0.0122740104657137,-0.00939623957595666,0.00224239760070274,-0.00916274156499662,0.00678928989052073,3896.03706
"V1869",0.00423690431161767,-0.0121340563030457,-0.00952060000917861,0.00221632027901467,-0.00919698239222613,0.00640916836402139,3894.10833
"V1870",0.0042066445898461,-0.0122074364415432,-0.00951602103503118,0.00214581738749493,-0.00938015503815882,0.00616958342791603,3892.1796
"V1871",0.00430583360735984,-0.0123786112177036,-0.00942419781055283,0.00226446539387164,-0.00929158461740149,0.00673638928617499,3890.25087
"V1872",0.00438982559457493,-0.0123934289782982,-0.00957848111808307,0.00235733598075874,-0.00925117237839852,0.006856910041496,3888.32214
"V1873",0.00434308514779583,-0.0124180390358724,-0.00981571486964083,0.00224864308862842,-0.00953315795279532,0.00629527520690215,3886.39341
"V1874",0.0043453140398497,-0.0126058322701111,-0.00979745056412045,0.00223669132682636,-0.00959770326331882,0.00656422202866811,3884.46468
"V1875",0.00433682412583949,-0.0129054703267802,-0.00978374028189199,0.00219881487433391,-0.00973146037147604,0.0069262009776757,3882.53594
"V1876",0.00425518040104236,-0.0131798132804627,-0.00983129536778792,0.00205386335667964,-0.010019615007365,0.0068960616623778,3880.60721
"V1877",0.00429182110082194,-0.0131799580268432,-0.0097899200576633,0.00213845265692534,-0.00980136997172019,0.00737262334399774,3878.67848
"V1878",0.0043800188363414,-0.0129568738557655,-0.00981658115914818,0.00228417130321051,-0.00953955517215677,0.00745713981390837,3876.74975
"V1879",0.00445779823650877,-0.0128468665659608,-0.00991712065841061,0.00234975645786891,-0.00959505905589675,0.00709596777344088,3874.82102
"V1880",0.00455576624437002,-0.0129349056447932,-0.0100429428736787,0.00242624507198569,-0.00969282564361402,0.00707474078219101,3872.89229
"V1881",0.00456434689426892,-0.0131224602537722,-0.0101439153322521,0.00239254827535856,-0.0098852575964625,0.00706409763224711,3870.96356
"V1882",0.0045825012662918,-0.0132618454900942,-0.0100479671471622,0.00243432468856821,-0.00977773843697311,0.00760288279415357,3869.03483
"V1883",0.00462932710978297,-0.0132273957445713,-0.0100227217018138,0.00252745719702407,-0.00956696690980507,0.00798764532282031,3867.1061
"V1884",0.00455660126298326,-0.0131859267081231,-0.0101719495364709,0.00240515140650004,-0.00979263724178962,0.00740470419129607,3865.17736
"V1885",0.00448478786526294,-0.0133089368849703,-0.0101649324125241,0.00231143116859197,-0.00989234941422347,0.00745554418966328,3863.24863
"V1886",0.00451551215997074,-0.0134519679500932,-0.0100229822503969,0.00240217437816475,-0.00961916458532896,0.00836379431258741,3861.3199
"V1887",0.00464405750381369,-0.0134964228932573,-0.00996063159493063,0.00259286738819775,-0.00933629043486289,0.00907807911958204,3859.39117
"V1888",0.00475571416557392,-0.0135510244295537,-0.0101073103260195,0.00267559899516235,-0.00946794703283512,0.00890993256332369,3857.46244
"V1889",0.00460426735750123,-0.0136108651330107,-0.0103815272973427,0.00238580016785889,-0.0100976763904185,0.007666343724927,3855.53371
"V1890",0.00428841968234679,-0.0136619303247284,-0.0103299928016758,0.00198715470850394,-0.0104745425593679,0.00695539351405595,3853.60498
"V1891",0.00425055075382937,-0.013771265455426,-0.00999228110009426,0.00205194091458783,-0.010007292769126,0.0082135946852434,3851.67625
"V1892",0.00437789673034671,-0.0137686861605478,-0.00995340186088974,0.00226336919219368,-0.00962457993455382,0.009043107299051,3849.74751
"V1893",0.00445216262644967,-0.0136519228016662,-0.0101745345635413,0.0023135071965878,-0.0097344015463389,0.00854866239577166,3847.81878
"V1894",0.00446654648128696,-0.0134076910415216,-0.0103467275693601,0.00228364271634469,-0.00993580428537545,0.00757621613776411,3845.89005
"V1895",0.00449811441690971,-0.0131960992329389,-0.0104119587527895,0.00230735861625419,-0.00997154396906728,0.0070364989825803,3843.96132
"V1896",0.00456761155431937,-0.013164330453957,-0.0104510842018935,0.00238633562388969,-0.00992839495960226,0.00706133247857063,3842.03259
"V1897",0.00454211682410576,-0.0132879935436686,-0.0105553508043573,0.00232213637717224,-0.0101045642012877,0.00694675559750966,3840.10386
"V1898",0.00443461860938631,-0.0135349943987414,-0.0105718806993774,0.00217412056506434,-0.0102889859445779,0.00708331329938018,3838.17513
